Date,^GSPC,^TNX
1990-01-03,-0.002588887687124064,0.04999971389770508
1990-01-04,-0.008650296055993323,-0.009999752044677734
1990-01-05,-0.009804141692825397,0.009999752044677734
1990-01-08,0.004504310201034478,0.030000686645507812
1990-01-09,-0.011856704505531113,0.0
1990-01-10,-0.006629090560708484,0.009999275207519531
1990-01-11,0.0035065603506980736,0.010000228881835938
1990-01-12,-0.024984613692642377,0.06000041961669922
1990-01-16,0.0024093780623131167,0.09999942779541016
1990-01-17,-0.009879918554625,-0.010000228881835938
1990-01-18,0.002338722921569669,0.13000011444091797
1990-01-19,0.0028345944519934108,-0.05999946594238281
1990-01-22,-0.026198947489202595,0.010000228881835938
1990-01-23,0.003716013541803065,-0.010000228881835938
1990-01-24,-0.004079282843832743,0.11999988555908203
1990-01-25,-0.012737543749253177,0.039999961853027344
1990-01-26,-0.0008590501550180818,0.06999969482421875
1990-01-29,-0.001843243489425106,0.010000228881835938
1990-01-30,-0.0068499793942251586,0.010000228881835938
1990-01-31,0.01871040568044169,-0.07999992370605469
1990-02-01,-0.0008815664136561097,-0.010000228881835938
1990-02-02,0.006457419815749432,0.07999992370605469
1990-02-05,0.002806383085365738,0.029999732971191406
1990-02-06,-0.006621246572370509,0.039999961853027344
1990-02-07,0.01233037830250261,-0.049999237060546875
1990-02-08,-0.002369872732644218,-0.030000686645507812
1990-02-09,0.0019802691082437818,-0.17999935150146484
1990-02-12,-0.010667597447360677,0.08999919891357422
1990-02-13,0.0028437546803772307,-0.049999237060546875
1990-02-14,0.0029863550353752544,0.009999275207519531
1990-02-15,0.00863704507734031,0.07000064849853516
1990-02-16,-0.006500864332275036,-0.010000228881835938
1990-02-20,-0.014318208763167917,0.19999980926513672
1990-02-21,-0.0009760449936129234,0.0
1990-02-22,-0.006030295585176759,-0.07999992370605469
1990-02-23,-0.004770396969847823,-0.010000228881835938
1990-02-26,0.013847895933975174,-0.06999969482421875
1990-02-27,0.004826003878662277,-0.05000019073486328
1990-02-28,0.0049233802470034504,0.10000038146972656
1990-03-01,0.0025577420311284627,0.07999992370605469
1990-03-02,0.008379824925953905,-0.05000019073486328
1990-03-05,-0.005378982350854322,0.1099996566772461
1990-03-06,0.012476534311659293,-0.05999946594238281
1990-03-07,-0.0029041641489939707,-0.010000228881835938
1990-03-08,0.009804800205341913,-0.010000228881835938
1990-03-09,-0.006900636056347942,0.07999992370605469
1990-03-12,0.0021874698207575705,-0.01999950408935547
1990-03-13,-0.00791506162679223,0.09999942779541016
1990-03-14,0.0025859247947037645,-0.07999992370605469
1990-03-15,0.003555911539258716,0.010000228881835938
1990-03-16,0.01129455894932807,-0.06999969482421875
1990-03-19,0.004726885293452554,0.0
1990-03-20,-0.005721783053358465,-0.05000019073486328
1990-03-21,-0.00537206703983184,0.010000228881835938
1990-03-22,-0.011992468133292356,-0.020000457763671875
1990-03-23,0.00454741765627098,-0.009999275207519531
1990-03-26,0.0012150958252865607,-0.010000228881835938
1990-03-27,0.011397043215822578,0.010000228881835938
1990-03-28,0.0014630580517600578,-0.010000228881835938
1990-03-29,-0.0035442601870920853,0.09000015258789062
1990-03-30,-0.0024973382444333225,0.049999237060546875
1990-04-02,-0.0036543427665174377,0.0
1990-04-03,0.014479844532569786,-0.01999950408935547
1990-04-04,-0.0074482790546310795,-0.07999992370605469
1990-04-05,-0.001055954302148443,0.01999950408935547
1990-04-06,-0.0019095624738643124,-0.009999275207519531
1990-04-09,0.003786074166960418,0.029999732971191406
1990-04-10,0.002048497159433005,0.010000228881835938
1990-04-11,-0.00043858505047733587,0.029999732971191406
1990-04-12,0.00705269987076651,0.010000228881835938
1990-04-16,0.0011609506855663199,0.039999961853027344
1990-04-17,-0.00017405227649991417,0.09000015258789062
1990-04-18,-0.011555399924562337,0.08999919891357422
1990-04-19,-0.0077489078012131785,0.010000228881835938
1990-04-20,-0.00882345932802231,0.07999992370605469
1990-04-23,-0.012219277571262843,0.029999732971191406
1990-04-24,-0.0020864598954934976,0.020000457763671875
1990-04-25,0.0050423980017546555,0.010000228881835938
1990-04-26,0.0026769386076725965,0.05999946594238459
